site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
JERC,daily_0.75,daily_0.50,mean_acceptance,-0.036742187499999995,-0.048988281250000015,-0.04209960937499999,-0.04209960937499999,-1
JERC,daily_0.75,daily_0.50,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_0.75,daily_0.50,min_steps_per_tau,-0.23598533401030686,-0.18560458817109904,-0.5759857933101715,-0.23598533401030686,0
JERC,daily_0.75,daily_0.50,max_cross_seed_width_fraction,0.026195699815298942,0.026195699815298942,0.026195699815298942,0.026195699815298942,-1
JERC,daily_0.75,daily_0.50,abs_resid_lag24,-0.0024726542380174577,0.00020856977127869936,0.00011314495015679604,0.00011314495015679604,0
JERC,daily_0.75,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.75,daily_1.00,mean_acceptance,0.01905859375,0.0076523437499999986,0.012525390625000004,0.012525390625000004,0
JERC,daily_0.75,daily_1.00,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_0.75,daily_1.00,min_steps_per_tau,-0.0581194994709584,-0.5093514950021785,-0.3937509733905502,-0.3937509733905502,0
JERC,daily_0.75,daily_1.00,max_cross_seed_width_fraction,0.008997231062322357,0.008997231062322357,0.008997231062322357,0.008997231062322357,0
JERC,daily_0.75,daily_1.00,abs_resid_lag24,-0.002383455708860671,0.00164159667602648,0.0016843503640948665,0.00164159667602648,0
JERC,daily_0.75,daily_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_0.50,mean_acceptance,-0.47809960937499996,-0.47556445312500006,-0.464453125,-0.47556445312500006,-1
JERC,daily_1.00,hourly_0.50,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_0.50,min_steps_per_tau,-41.608327151282225,-43.69931778571508,-35.7551158273189,-41.608327151282225,-1
JERC,daily_1.00,hourly_0.50,max_cross_seed_width_fraction,0.05349557674447957,0.05349557674447957,0.05349557674447957,0.05349557674447957,-1
JERC,daily_1.00,hourly_0.50,abs_resid_lag24,0.002280082698328245,7.96271537044646e-05,-0.0010917550103625162,7.96271537044646e-05,0
JERC,daily_1.00,hourly_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_0.75,mean_acceptance,-0.33683593749999996,-0.32178906249999994,-0.31478710937500004,-0.32178906249999994,-1
JERC,daily_1.00,hourly_0.75,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_0.75,min_steps_per_tau,-54.82005196813333,-48.477573431299334,-55.74822458450427,-54.82005196813333,-1
JERC,daily_1.00,hourly_0.75,max_cross_seed_width_fraction,0.05209988809383577,0.05209988809383577,0.05209988809383577,0.05209988809383577,-1
JERC,daily_1.00,hourly_0.75,abs_resid_lag24,0.002271545933099528,-7.418264565084431e-05,-0.0011354827576827153,-7.418264565084431e-05,0
JERC,daily_1.00,hourly_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_1.00,mean_acceptance,-0.22677539062499996,-0.21828906249999996,-0.220291015625,-0.220291015625,-1
JERC,daily_1.00,hourly_1.00,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,hourly_1.00,min_steps_per_tau,-63.90875697070602,-44.81496002586008,-49.80564890274272,-49.80564890274272,-1
JERC,daily_1.00,hourly_1.00,max_cross_seed_width_fraction,0.053598378188433514,0.053598378188433514,0.053598378188433514,0.053598378188433514,-1
JERC,daily_1.00,hourly_1.00,abs_resid_lag24,0.0022810392154094528,-0.00011461833115633535,-0.0012698105020042538,-0.00011461833115633535,0
JERC,daily_1.00,hourly_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,daily_0.50,mean_acceptance,-0.055800781249999994,-0.056640625000000014,-0.05462499999999999,-0.055800781249999994,-1
JERC,daily_1.00,daily_0.50,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,daily_0.50,min_steps_per_tau,-0.17786583453934846,0.32374690683107943,-0.18223481991962132,-0.17786583453934846,0
JERC,daily_1.00,daily_0.50,max_cross_seed_width_fraction,0.017198468752976585,0.017198468752976585,0.017198468752976585,0.017198468752976585,-1
JERC,daily_1.00,daily_0.50,abs_resid_lag24,-8.91985291567865e-05,-0.0014330269047477806,-0.0015712054139380704,-0.0014330269047477806,0
JERC,daily_1.00,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,daily_0.75,mean_acceptance,-0.01905859375,-0.0076523437499999986,-0.012525390625000004,-0.012525390625000004,0
JERC,daily_1.00,daily_0.75,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_1.00,daily_0.75,min_steps_per_tau,0.0581194994709584,0.5093514950021785,0.3937509733905502,0.3937509733905502,0
JERC,daily_1.00,daily_0.75,max_cross_seed_width_fraction,-0.008997231062322357,-0.008997231062322357,-0.008997231062322357,-0.008997231062322357,0
JERC,daily_1.00,daily_0.75,abs_resid_lag24,0.002383455708860671,-0.00164159667602648,-0.0016843503640948665,-0.00164159667602648,0
JERC,daily_1.00,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
