site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
ABBY,daily_0.50,hourly_0.75,abs_resid_lag24,2.6805992761391728e-05,8.667526282257754e-06,2.036026421292636e-05,2.036026421292636e-05,0
ABBY,daily_0.50,hourly_0.75,sigma_upper_edge,-0.010080645161290322,-0.008272058823529412,-0.008101851851851851,-0.008272058823529412,0
ABBY,daily_0.50,hourly_1.00,mean_acceptance,0.23082421875000003,0.226544921875,0.228240234375,0.228240234375,1
ABBY,daily_0.50,hourly_1.00,saturation,-0.539193359375,-0.536158203125,-0.518865234375,-0.536158203125,1
ABBY,daily_0.50,hourly_1.00,min_steps_per_tau,4.098791263404468,1.1658855625145996,0.9604876143597316,1.1658855625145996,0
ABBY,daily_0.50,hourly_1.00,max_cross_seed_width_fraction,0.0049382750460269225,0.0049382750460269225,0.0049382750460269225,0.0049382750460269225,0
ABBY,daily_0.50,hourly_1.00,abs_resid_lag24,4.1998800008657966e-05,2.844533612433864e-06,2.2821112686588485e-05,2.2821112686588485e-05,0
ABBY,daily_0.50,hourly_1.00,sigma_upper_edge,-0.0068359375,-0.004261363636363636,-0.005078125,-0.005078125,0
ABBY,daily_0.50,daily_0.75,mean_acceptance,0.14259179687500007,0.134625,0.13860742187500003,0.13860742187500003,0
ABBY,daily_0.50,daily_0.75,saturation,-0.006568359374999999,0.0009785156250000007,0.008753906249999999,0.0009785156250000007,0
ABBY,daily_0.50,daily_0.75,min_steps_per_tau,-8.289171024355046,-22.580650989354968,-5.746305573993265,-8.289171024355046,-1
ABBY,daily_0.50,daily_0.75,max_cross_seed_width_fraction,0.003420390787730637,0.003420390787730637,0.003420390787730637,0.003420390787730637,0
ABBY,daily_0.50,daily_0.75,abs_resid_lag24,2.145352599258743e-05,7.052222865122637e-06,1.7556432545084988e-05,1.7556432545084988e-05,0
ABBY,daily_0.50,daily_0.75,sigma_upper_edge,0.0,0.0,-0.00029481132075471697,0.0,0
ABBY,daily_0.50,daily_1.00,mean_acceptance,0.23041992187500004,0.22303515624999998,0.2297109375,0.2297109375,1
ABBY,daily_0.50,daily_1.00,saturation,-0.0024785156250000002,-0.0028457031249999997,0.002933593749999998,-0.0024785156250000002,0
ABBY,daily_0.50,daily_1.00,min_steps_per_tau,-15.064210899630961,-21.447234502385758,-13.533560474891445,-15.064210899630961,-1
ABBY,daily_0.50,daily_1.00,max_cross_seed_width_fraction,0.003482822479895025,0.003482822479895025,0.003482822479895025,0.003482822479895025,0
ABBY,daily_0.50,daily_1.00,abs_resid_lag24,2.4956678790544196e-05,4.096685940591094e-06,3.572621438707735e-05,2.4956678790544196e-05,0
ABBY,daily_0.50,daily_1.00,sigma_upper_edge,-0.0004734848484848485,0.0,0.0,0.0,0
ABBY,daily_0.75,hourly_0.50,mean_acceptance,-0.13119140624999998,-0.13608593749999998,-0.13461132812500004,-0.13461132812500004,0
ABBY,daily_0.75,hourly_0.50,saturation,-0.5103046875,-0.525177734375,-0.5273515625,-0.525177734375,1
ABBY,daily_0.75,hourly_0.50,min_steps_per_tau,19.009614943831764,26.625206857081448,14.648864630293872,19.009614943831764,1
ABBY,daily_0.75,hourly_0.50,max_cross_seed_width_fraction,0.001622070247007226,0.001622070247007226,0.001622070247007226,0.001622070247007226,0
