schema,site,seed,resolution,de_scale,leaf,mean_acceptance,saturation,min_steps_per_tau,max_tau_change,tier_a_pass,tier_a_reason
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9009,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9009,0.25427148437499997,0.011974609375,10.360695389640078,0.2987051793411866,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9010,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9010,0.273029296875,0.010208984375,9.107763826253155,0.3485711163320142,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9011,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9011,0.26942578125,0.016337890625,12.259035448557137,0.3063065816067763,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9012,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9012,0.25714453125000003,0.0104765625,11.601821290229482,0.3247657057335312,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9013,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9013,0.26631640624999997,0.0169375,9.84377639400188,0.3850507427297689,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9014,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9014,0.24943554687500002,0.0140078125,9.874328114318388,0.3719495861340288,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9015,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9015,0.263078125,0.01923828125,10.354449420618755,0.35173339393406905,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9016,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9016,0.26579492187500003,0.012294921875,9.708554619840786,0.41007539584005726,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,ABBY,9017,daily,0.50,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/abby/daily_0.50/seed_9017,0.23769140625,0.01171484375,11.393690949030836,0.2630103836515028,True,tier_a_pass
