site,seed,tier_a_pass,tier_a_reason,mean_acceptance,map_log_posterior,map_rmse,map_bias,map_r2,elm_rmse,elm_bias,elm_r2,leaf
JERC,9009,False,acceptance_below_floor:0.089139,0.08913867187499999,-52571.79194791738,0.6665760070096859,0.0028074971258033234,0.3871197976393361,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9009
JERC,9010,True,tier_a_pass,0.22109179687500002,-52639.452885832994,0.6674447996939864,-0.002552212881225669,0.3855211417334349,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9010
JERC,9011,True,tier_a_pass,0.259130859375,-52571.14506542275,0.6665543503938129,-2.03723172406463e-05,0.38715962114142755,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9011
JERC,9012,True,tier_a_pass,0.21319921875,-52638.65877952373,0.6674491189032512,-0.00044896253421176387,0.38551318880199714,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9012
JERC,9013,False,acceptance_below_floor:0.159975,0.159974609375,-52582.36620989423,0.6667032969083431,-0.001332658942644701,0.38688570308212467,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9013
JERC,9014,True,tier_a_pass,0.26835546875,-52638.26506757448,0.6674316826722946,-0.001360777475963561,0.3855452937032021,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9014
JERC,9015,True,tier_a_pass,0.20880664062499998,-52661.16057549053,0.6677201220923831,-0.0004626432117640146,0.38501408950496097,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9015
JERC,9016,False,acceptance_below_floor:0.192072,0.192072265625,-52571.37941366403,0.6665685613712063,0.0024585492093475783,0.3871334892780516,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9016
JERC,9017,True,tier_a_pass,0.222609375,-52577.52507277618,0.6666511585582968,-0.0016759088795733055,0.3869815943669799,1.5752056788220512,1.4270835584206039,-2.4225576760024197,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9017
