schema,site,seed,resolution,de_scale,leaf,mean_acceptance,saturation,min_steps_per_tau,max_tau_change,tier_a_pass,tier_a_reason
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9009,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9009,0.08913867187499999,0.0,7.651506048606169,0.5476623655475157,False,acceptance_below_floor:0.089139
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9010,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9010,0.22109179687500002,0.00270703125,10.851592986329559,0.18513461826387925,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9011,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9011,0.259130859375,0.0,8.704087550188603,0.25455837822286004,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9012,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9012,0.21319921875,0.002556640625,11.462230446709773,0.1583332662735852,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9013,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9013,0.159974609375,0.0,8.424347381062331,0.33973056373817395,False,acceptance_below_floor:0.159975
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9014,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9014,0.26835546875,0.003794921875,10.434461044425063,0.1590945696520279,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9015,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9015,0.20880664062499998,0.0,9.873381074065005,0.26597631419630074,True,tier_a_pass
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9016,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9016,0.192072265625,0.0,8.226183760424044,0.3855032447213638,False,acceptance_below_floor:0.192072
spinup-forcing-coupling-ensemble-seed-health-v1,JERC,9017,hourly,0.75,/xdisk/chopinsong/tianyihu/E3SM_out/SOIL_project/spinup_forcing_coupling/spinup_forcing_coupling_iter016/production/jerc/hourly_0.75/seed_9017,0.222609375,0.000732421875,8.661713944951284,0.2831623494425647,True,tier_a_pass
