site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
ABBY,hourly_0.75,hourly_0.50,mean_acceptance,-0.10239257812500002,-0.14191601562500003,-0.09084179687500002,-0.10239257812500002,0
ABBY,hourly_0.75,hourly_0.50,saturation,0.056820312500000025,-0.00028906249999999245,0.018546874999999963,0.018546874999999963,0
ABBY,hourly_0.75,hourly_0.50,min_steps_per_tau,-1.9077580298710473,-5.074877638229918,-0.13866990176673433,-1.9077580298710473,0
ABBY,hourly_0.75,hourly_0.50,max_cross_seed_width_fraction,-0.3438626444541889,-0.3438626444541889,-0.3438626444541889,-0.3438626444541889,1
ABBY,hourly_0.75,hourly_0.50,abs_resid_lag24,-1.6632297349383762e-06,1.842739810542504e-05,0.0004760100790044408,1.842739810542504e-05,0
ABBY,hourly_0.75,hourly_0.50,sigma_upper_edge,-0.0005151098901098909,-0.003363715277777778,0.0031249999999999993,-0.0005151098901098909,0
ABBY,hourly_0.75,hourly_1.00,mean_acceptance,0.10143554687500003,0.06864648437500001,0.0676796875,0.06864648437500001,1
ABBY,hourly_0.75,hourly_1.00,saturation,-0.057527343750000015,-0.031078124999999956,-0.05818945312499996,-0.057527343750000015,0
ABBY,hourly_0.75,hourly_1.00,min_steps_per_tau,-1.6843459545267692,-9.665543813984284,-14.98075347903344,-9.665543813984284,-1
ABBY,hourly_0.75,hourly_1.00,max_cross_seed_width_fraction,-0.460648657655619,-0.460648657655619,-0.460648657655619,-0.460648657655619,1
ABBY,hourly_0.75,hourly_1.00,abs_resid_lag24,5.796908202349016e-06,2.8657141932342256e-05,1.3189563305981977e-06,5.796908202349016e-06,0
ABBY,hourly_0.75,hourly_1.00,sigma_upper_edge,0.0,-0.005359299516908212,0.005729166666666666,0.0,0
ABBY,hourly_0.75,daily_0.50,mean_acceptance,-0.028855468749999946,-0.06900390625,-0.03437304687500001,-0.03437304687500001,0
ABBY,hourly_0.75,daily_0.50,saturation,0.4675546875,0.4848046875,0.43991210937499997,0.4675546875,-1
ABBY,hourly_0.75,daily_0.50,min_steps_per_tau,-1.9698144356765503,-0.04243613137229296,-2.699130013791109,-1.9698144356765503,0
ABBY,hourly_0.75,daily_0.50,max_cross_seed_width_fraction,-0.023028537698349828,-0.023028537698349828,-0.023028537698349828,-0.023028537698349828,0
ABBY,hourly_0.75,daily_0.50,abs_resid_lag24,0.0004601720292023437,0.00043853602618249,0.0004916648269546187,0.0004601720292023437,0
ABBY,hourly_0.75,daily_0.50,sigma_upper_edge,0.006696428571428571,0.003472222222222222,0.0109375,0.006696428571428571,0
ABBY,hourly_0.75,daily_0.75,mean_acceptance,0.06090039062500002,0.04641406249999999,0.10762890624999999,0.06090039062500002,1
ABBY,hourly_0.75,daily_0.75,saturation,0.45480664062500004,0.477962890625,0.439546875,0.45480664062500004,-1
ABBY,hourly_0.75,daily_0.75,min_steps_per_tau,-4.516308602016705,-1.7877523191369296,-1.2191031119277955,-1.7877523191369296,0
ABBY,hourly_0.75,daily_0.75,max_cross_seed_width_fraction,-0.05168421697600482,-0.05168421697600482,-0.05168421697600482,-0.05168421697600482,1
ABBY,hourly_0.75,daily_0.75,abs_resid_lag24,0.0004921227691024876,0.00011216359767662887,-1.2955629640987176e-05,0.00011216359767662887,0
ABBY,hourly_0.75,daily_0.75,sigma_upper_edge,0.006696428571428571,0.003472222222222222,0.0109375,0.006696428571428571,0
ABBY,hourly_0.75,daily_1.00,mean_acceptance,0.16612109375,0.07651757812500001,0.18266015624999998,0.16612109375,1
ABBY,hourly_0.75,daily_1.00,saturation,0.43353125000000003,0.447154296875,0.43344140625,0.43353125000000003,-1
ABBY,hourly_0.75,daily_1.00,min_steps_per_tau,-2.5932377741010875,-1.096473900061829,-1.5527763517896869,-1.5527763517896869,0
ABBY,hourly_0.75,daily_1.00,max_cross_seed_width_fraction,-0.19580489952728414,-0.19580489952728414,-0.19580489952728414,-0.19580489952728414,1
ABBY,hourly_0.75,daily_1.00,abs_resid_lag24,-4.616046313010713e-05,5.8397990170822034e-05,-1.61913957162918e-05,-1.61913957162918e-05,0
ABBY,hourly_0.75,daily_1.00,sigma_upper_edge,0.005494505494505494,0.003472222222222222,0.0109375,0.005494505494505494,0
ABBY,hourly_1.00,hourly_0.50,mean_acceptance,-0.20382812500000005,-0.21056250000000004,-0.15852148437500002,-0.20382812500000005,-1
ABBY,hourly_1.00,hourly_0.50,saturation,0.11434765625000004,0.030789062499999964,0.07673632812499992,0.07673632812499992,0
ABBY,hourly_1.00,hourly_0.50,min_steps_per_tau,-0.2234120753442781,4.590666175754366,14.842083577266706,4.590666175754366,0
ABBY,hourly_1.00,hourly_0.50,max_cross_seed_width_fraction,0.11678601320143012,0.11678601320143012,0.11678601320143012,0.11678601320143012,0
ABBY,hourly_1.00,hourly_0.50,abs_resid_lag24,-7.460137937287392e-06,-1.0229743826917215e-05,0.0004746911226738426,-7.460137937287392e-06,0
ABBY,hourly_1.00,hourly_0.50,sigma_upper_edge,-0.0005151098901098909,0.001995584239130434,-0.002604166666666667,-0.0005151098901098909,0
ABBY,hourly_1.00,hourly_0.75,mean_acceptance,-0.10143554687500003,-0.06864648437500001,-0.0676796875,-0.06864648437500001,-1
ABBY,hourly_1.00,hourly_0.75,saturation,0.057527343750000015,0.031078124999999956,0.05818945312499996,0.057527343750000015,0
ABBY,hourly_1.00,hourly_0.75,min_steps_per_tau,1.6843459545267692,9.665543813984284,14.98075347903344,9.665543813984284,1
ABBY,hourly_1.00,hourly_0.75,max_cross_seed_width_fraction,0.460648657655619,0.460648657655619,0.460648657655619,0.460648657655619,-1
ABBY,hourly_1.00,hourly_0.75,abs_resid_lag24,-5.796908202349016e-06,-2.8657141932342256e-05,-1.3189563305981977e-06,-5.796908202349016e-06,0
ABBY,hourly_1.00,hourly_0.75,sigma_upper_edge,0.0,0.005359299516908212,-0.005729166666666666,0.0,0
ABBY,hourly_1.00,daily_0.50,mean_acceptance,-0.13029101562499998,-0.137650390625,-0.10205273437500001,-0.13029101562499998,-1
ABBY,hourly_1.00,daily_0.50,saturation,0.52508203125,0.5158828125,0.49810156249999993,0.5158828125,-1
ABBY,hourly_1.00,daily_0.50,min_steps_per_tau,-0.2854684811497812,9.623107682611991,12.281623465242332,9.623107682611991,0
ABBY,hourly_1.00,daily_0.50,max_cross_seed_width_fraction,0.4376201199572692,0.4376201199572692,0.4376201199572692,0.4376201199572692,-1
ABBY,hourly_1.00,daily_0.50,abs_resid_lag24,0.00045437512099999466,0.00040987888425014773,0.0004903458706240205,0.00045437512099999466,0
ABBY,hourly_1.00,daily_0.50,sigma_upper_edge,0.006696428571428571,0.008831521739130434,0.005208333333333333,0.006696428571428571,0
ABBY,hourly_1.00,daily_0.75,mean_acceptance,-0.04053515625000001,-0.02223242187500002,0.03994921874999999,-0.02223242187500002,0
ABBY,hourly_1.00,daily_0.75,saturation,0.512333984375,0.5090410156249999,0.49773632812499996,0.5090410156249999,-1
ABBY,hourly_1.00,daily_0.75,min_steps_per_tau,-2.831962647489936,7.877791494847354,13.761650367105645,7.877791494847354,0
ABBY,hourly_1.00,daily_0.75,max_cross_seed_width_fraction,0.40896444067961424,0.40896444067961424,0.40896444067961424,0.40896444067961424,0
ABBY,hourly_1.00,daily_0.75,abs_resid_lag24,0.00048632586090013863,8.350645574428661e-05,-1.4274585971585374e-05,8.350645574428661e-05,0
ABBY,hourly_1.00,daily_0.75,sigma_upper_edge,0.006696428571428571,0.008831521739130434,0.005208333333333333,0.006696428571428571,0
ABBY,hourly_1.00,daily_1.00,mean_acceptance,0.06468554687499999,0.007871093750000002,0.11498046874999998,0.06468554687499999,1
ABBY,hourly_1.00,daily_1.00,saturation,0.49105859375000005,0.478232421875,0.49163085937499995,0.49105859375000005,-1
ABBY,hourly_1.00,daily_1.00,min_steps_per_tau,-0.9088918195743183,8.569069913922455,13.427977127243754,8.569069913922455,0
ABBY,hourly_1.00,daily_1.00,max_cross_seed_width_fraction,0.2648437581283349,0.2648437581283349,0.2648437581283349,0.2648437581283349,0
ABBY,hourly_1.00,daily_1.00,abs_resid_lag24,-5.195737133245615e-05,2.9740848238479778e-05,-1.751035204689e-05,-1.751035204689e-05,0
ABBY,hourly_1.00,daily_1.00,sigma_upper_edge,0.005494505494505494,0.008831521739130434,0.005208333333333333,0.005494505494505494,0
ABBY,daily_0.50,hourly_0.50,mean_acceptance,-0.07353710937500008,-0.07291210937500003,-0.05646875000000001,-0.07291210937500003,0
ABBY,daily_0.50,hourly_0.50,saturation,-0.410734375,-0.48509375,-0.421365234375,-0.421365234375,1
ABBY,daily_0.50,hourly_0.50,min_steps_per_tau,0.06205640580550309,-5.032441506857625,2.5604601120243746,0.06205640580550309,0
ABBY,daily_0.50,hourly_0.50,max_cross_seed_width_fraction,-0.32083410675583907,-0.32083410675583907,-0.32083410675583907,-0.32083410675583907,1
ABBY,daily_0.50,hourly_0.50,abs_resid_lag24,-0.00046183525893728206,-0.00042010862807706495,-1.565474795017785e-05,-0.00042010862807706495,0
ABBY,daily_0.50,hourly_0.50,sigma_upper_edge,-0.007211538461538462,-0.0068359375,-0.0078125,-0.007211538461538462,0
ABBY,daily_0.50,hourly_0.75,mean_acceptance,0.028855468749999946,0.06900390625,0.03437304687500001,0.03437304687500001,0
ABBY,daily_0.50,hourly_0.75,saturation,-0.4675546875,-0.4848046875,-0.43991210937499997,-0.4675546875,1
ABBY,daily_0.50,hourly_0.75,min_steps_per_tau,1.9698144356765503,0.04243613137229296,2.699130013791109,1.9698144356765503,1
ABBY,daily_0.50,hourly_0.75,max_cross_seed_width_fraction,0.023028537698349828,0.023028537698349828,0.023028537698349828,0.023028537698349828,0
ABBY,daily_0.50,hourly_0.75,abs_resid_lag24,-0.0004601720292023437,-0.00043853602618249,-0.0004916648269546187,-0.0004601720292023437,0
ABBY,daily_0.50,hourly_0.75,sigma_upper_edge,-0.006696428571428571,-0.003472222222222222,-0.0109375,-0.006696428571428571,0
ABBY,daily_0.50,hourly_1.00,mean_acceptance,0.13029101562499998,0.137650390625,0.10205273437500001,0.13029101562499998,1
ABBY,daily_0.50,hourly_1.00,saturation,-0.52508203125,-0.5158828125,-0.49810156249999993,-0.5158828125,1
ABBY,daily_0.50,hourly_1.00,min_steps_per_tau,0.2854684811497812,-9.623107682611991,-12.281623465242332,-9.623107682611991,0
ABBY,daily_0.50,hourly_1.00,max_cross_seed_width_fraction,-0.4376201199572692,-0.4376201199572692,-0.4376201199572692,-0.4376201199572692,1
ABBY,daily_0.50,hourly_1.00,abs_resid_lag24,-0.00045437512099999466,-0.00040987888425014773,-0.0004903458706240205,-0.00045437512099999466,0
ABBY,daily_0.50,hourly_1.00,sigma_upper_edge,-0.006696428571428571,-0.008831521739130434,-0.005208333333333333,-0.006696428571428571,0
ABBY,daily_0.50,daily_0.75,mean_acceptance,0.08975585937499997,0.11541796874999999,0.142001953125,0.11541796874999999,1
ABBY,daily_0.50,daily_0.75,saturation,-0.012748046874999999,-0.006841796875,-0.0003652343749999988,-0.006841796875,0
ABBY,daily_0.50,daily_0.75,min_steps_per_tau,-2.546494166340155,-1.7453161877646366,1.4800269018633134,-1.7453161877646366,0
ABBY,daily_0.50,daily_0.75,max_cross_seed_width_fraction,-0.02865567927765499,-0.02865567927765499,-0.02865567927765499,-0.02865567927765499,1
ABBY,daily_0.50,daily_0.75,abs_resid_lag24,3.1950739900143965e-05,-0.0003263724285058611,-0.0005046204565956058,-0.0003263724285058611,0
ABBY,daily_0.50,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
ABBY,daily_0.50,daily_1.00,mean_acceptance,0.19497656249999995,0.145521484375,0.217033203125,0.19497656249999995,1
ABBY,daily_0.50,daily_1.00,saturation,-0.034023437499999996,-0.037650390625,-0.006470703125000001,-0.034023437499999996,0
ABBY,daily_0.50,daily_1.00,min_steps_per_tau,-0.6234233384245371,-1.0540377686895361,1.146353662001422,-0.6234233384245371,0
ABBY,daily_0.50,daily_1.00,max_cross_seed_width_fraction,-0.17277636182893433,-0.17277636182893433,-0.17277636182893433,-0.17277636182893433,1
ABBY,daily_0.50,daily_1.00,abs_resid_lag24,-0.0005063324923324508,-0.00038013803601166796,-0.0005078562226709105,-0.0005063324923324508,0
ABBY,daily_0.50,daily_1.00,sigma_upper_edge,-0.001201923076923077,0.0,0.0,0.0,0
ABBY,daily_0.75,hourly_0.50,mean_acceptance,-0.16329296875000004,-0.18833007812500002,-0.198470703125,-0.18833007812500002,-1
ABBY,daily_0.75,hourly_0.50,saturation,-0.397986328125,-0.478251953125,-0.42100000000000004,-0.42100000000000004,1
ABBY,daily_0.75,hourly_0.50,min_steps_per_tau,2.608550572145658,-3.287125319092988,1.0804332101610612,1.0804332101610612,0
ABBY,daily_0.75,hourly_0.50,max_cross_seed_width_fraction,-0.2921784274781841,-0.2921784274781841,-0.2921784274781841,-0.2921784274781841,0
ABBY,daily_0.75,hourly_0.50,abs_resid_lag24,-0.000493785998837426,-9.373619957120383e-05,0.000488965708645428,-9.373619957120383e-05,0
ABBY,daily_0.75,hourly_0.50,sigma_upper_edge,-0.007211538461538462,-0.0068359375,-0.0078125,-0.007211538461538462,0
ABBY,daily_0.75,hourly_0.75,mean_acceptance,-0.06090039062500002,-0.04641406249999999,-0.10762890624999999,-0.06090039062500002,-1
ABBY,daily_0.75,hourly_0.75,saturation,-0.45480664062500004,-0.477962890625,-0.439546875,-0.45480664062500004,1
ABBY,daily_0.75,hourly_0.75,min_steps_per_tau,4.516308602016705,1.7877523191369296,1.2191031119277955,1.7877523191369296,0
ABBY,daily_0.75,hourly_0.75,max_cross_seed_width_fraction,0.05168421697600482,0.05168421697600482,0.05168421697600482,0.05168421697600482,-1
ABBY,daily_0.75,hourly_0.75,abs_resid_lag24,-0.0004921227691024876,-0.00011216359767662887,1.2955629640987176e-05,-0.00011216359767662887,0
ABBY,daily_0.75,hourly_0.75,sigma_upper_edge,-0.006696428571428571,-0.003472222222222222,-0.0109375,-0.006696428571428571,0
ABBY,daily_0.75,hourly_1.00,mean_acceptance,0.04053515625000001,0.02223242187500002,-0.03994921874999999,0.02223242187500002,0
ABBY,daily_0.75,hourly_1.00,saturation,-0.512333984375,-0.5090410156249999,-0.49773632812499996,-0.5090410156249999,1
ABBY,daily_0.75,hourly_1.00,min_steps_per_tau,2.831962647489936,-7.877791494847354,-13.761650367105645,-7.877791494847354,0
ABBY,daily_0.75,hourly_1.00,max_cross_seed_width_fraction,-0.40896444067961424,-0.40896444067961424,-0.40896444067961424,-0.40896444067961424,0
ABBY,daily_0.75,hourly_1.00,abs_resid_lag24,-0.00048632586090013863,-8.350645574428661e-05,1.4274585971585374e-05,-8.350645574428661e-05,0
ABBY,daily_0.75,hourly_1.00,sigma_upper_edge,-0.006696428571428571,-0.008831521739130434,-0.005208333333333333,-0.006696428571428571,0
ABBY,daily_0.75,daily_0.50,mean_acceptance,-0.08975585937499997,-0.11541796874999999,-0.142001953125,-0.11541796874999999,-1
ABBY,daily_0.75,daily_0.50,saturation,0.012748046874999999,0.006841796875,0.0003652343749999988,0.006841796875,0
ABBY,daily_0.75,daily_0.50,min_steps_per_tau,2.546494166340155,1.7453161877646366,-1.4800269018633134,1.7453161877646366,0
ABBY,daily_0.75,daily_0.50,max_cross_seed_width_fraction,0.02865567927765499,0.02865567927765499,0.02865567927765499,0.02865567927765499,-1
ABBY,daily_0.75,daily_0.50,abs_resid_lag24,-3.1950739900143965e-05,0.0003263724285058611,0.0005046204565956058,0.0003263724285058611,0
ABBY,daily_0.75,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
ABBY,daily_0.75,daily_1.00,mean_acceptance,0.105220703125,0.03010351562500002,0.07503125,0.07503125,1
ABBY,daily_0.75,daily_1.00,saturation,-0.021275390624999998,-0.030808593750000002,-0.006105468750000002,-0.021275390624999998,0
ABBY,daily_0.75,daily_1.00,min_steps_per_tau,1.923070827915618,0.6912784190751005,-0.33367323986189135,0.6912784190751005,0
ABBY,daily_0.75,daily_1.00,max_cross_seed_width_fraction,-0.14412068255127933,-0.14412068255127933,-0.14412068255127933,-0.14412068255127933,0
ABBY,daily_0.75,daily_1.00,abs_resid_lag24,-0.0005382832322325948,-5.3765607505806834e-05,-3.2357660753046247e-06,-5.3765607505806834e-05,0
ABBY,daily_0.75,daily_1.00,sigma_upper_edge,-0.001201923076923077,0.0,0.0,0.0,0
ABBY,daily_1.00,hourly_0.50,mean_acceptance,-0.268513671875,-0.21843359375000004,-0.27350195312500003,-0.268513671875,-1
ABBY,daily_1.00,hourly_0.50,saturation,-0.3767109375,-0.447443359375,-0.41489453125000003,-0.41489453125000003,1
ABBY,daily_1.00,hourly_0.50,min_steps_per_tau,0.6854797442300402,-3.9784037381680886,1.4141064500229525,0.6854797442300402,0
ABBY,daily_1.00,hourly_0.50,max_cross_seed_width_fraction,-0.14805774492690477,-0.14805774492690477,-0.14805774492690477,-0.14805774492690477,0
ABBY,daily_1.00,hourly_0.50,abs_resid_lag24,4.4497233395168756e-05,-3.997059206539699e-05,0.0004922014747207326,4.4497233395168756e-05,0
ABBY,daily_1.00,hourly_0.50,sigma_upper_edge,-0.006009615384615385,-0.0068359375,-0.0078125,-0.0068359375,0
ABBY,daily_1.00,hourly_0.75,mean_acceptance,-0.16612109375,-0.07651757812500001,-0.18266015624999998,-0.16612109375,-1
ABBY,daily_1.00,hourly_0.75,saturation,-0.43353125000000003,-0.447154296875,-0.43344140625,-0.43353125000000003,1
ABBY,daily_1.00,hourly_0.75,min_steps_per_tau,2.5932377741010875,1.096473900061829,1.5527763517896869,1.5527763517896869,0
ABBY,daily_1.00,hourly_0.75,max_cross_seed_width_fraction,0.19580489952728414,0.19580489952728414,0.19580489952728414,0.19580489952728414,-1
ABBY,daily_1.00,hourly_0.75,abs_resid_lag24,4.616046313010713e-05,-5.8397990170822034e-05,1.61913957162918e-05,1.61913957162918e-05,0
ABBY,daily_1.00,hourly_0.75,sigma_upper_edge,-0.005494505494505494,-0.003472222222222222,-0.0109375,-0.005494505494505494,0
ABBY,daily_1.00,hourly_1.00,mean_acceptance,-0.06468554687499999,-0.007871093750000002,-0.11498046874999998,-0.06468554687499999,-1
ABBY,daily_1.00,hourly_1.00,saturation,-0.49105859375000005,-0.478232421875,-0.49163085937499995,-0.49105859375000005,1
ABBY,daily_1.00,hourly_1.00,min_steps_per_tau,0.9088918195743183,-8.569069913922455,-13.427977127243754,-8.569069913922455,0
ABBY,daily_1.00,hourly_1.00,max_cross_seed_width_fraction,-0.2648437581283349,-0.2648437581283349,-0.2648437581283349,-0.2648437581283349,0
ABBY,daily_1.00,hourly_1.00,abs_resid_lag24,5.195737133245615e-05,-2.9740848238479778e-05,1.751035204689e-05,1.751035204689e-05,0
ABBY,daily_1.00,hourly_1.00,sigma_upper_edge,-0.005494505494505494,-0.008831521739130434,-0.005208333333333333,-0.005494505494505494,0
ABBY,daily_1.00,daily_0.50,mean_acceptance,-0.19497656249999995,-0.145521484375,-0.217033203125,-0.19497656249999995,-1
ABBY,daily_1.00,daily_0.50,saturation,0.034023437499999996,0.037650390625,0.006470703125000001,0.034023437499999996,0
ABBY,daily_1.00,daily_0.50,min_steps_per_tau,0.6234233384245371,1.0540377686895361,-1.146353662001422,0.6234233384245371,0
ABBY,daily_1.00,daily_0.50,max_cross_seed_width_fraction,0.17277636182893433,0.17277636182893433,0.17277636182893433,0.17277636182893433,-1
ABBY,daily_1.00,daily_0.50,abs_resid_lag24,0.0005063324923324508,0.00038013803601166796,0.0005078562226709105,0.0005063324923324508,0
ABBY,daily_1.00,daily_0.50,sigma_upper_edge,0.001201923076923077,0.0,0.0,0.0,0
ABBY,daily_1.00,daily_0.75,mean_acceptance,-0.105220703125,-0.03010351562500002,-0.07503125,-0.07503125,-1
ABBY,daily_1.00,daily_0.75,saturation,0.021275390624999998,0.030808593750000002,0.006105468750000002,0.021275390624999998,0
ABBY,daily_1.00,daily_0.75,min_steps_per_tau,-1.923070827915618,-0.6912784190751005,0.33367323986189135,-0.6912784190751005,0
ABBY,daily_1.00,daily_0.75,max_cross_seed_width_fraction,0.14412068255127933,0.14412068255127933,0.14412068255127933,0.14412068255127933,0
ABBY,daily_1.00,daily_0.75,abs_resid_lag24,0.0005382832322325948,5.3765607505806834e-05,3.2357660753046247e-06,5.3765607505806834e-05,0
ABBY,daily_1.00,daily_0.75,sigma_upper_edge,0.001201923076923077,0.0,0.0,0.0,0
