site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
JERC,hourly_0.50,hourly_0.75,mean_acceptance,0.031876953124999996,-0.12168554687500002,-0.15621484375000003,-0.12168554687500002,0
JERC,hourly_0.50,hourly_0.75,saturation,0.0,-0.00270703125,0.0,0.0,0
JERC,hourly_0.50,hourly_0.75,min_steps_per_tau,0.8916665467684375,-1.7250914461347655,0.0848304813538654,0.0848304813538654,0
JERC,hourly_0.50,hourly_0.75,max_cross_seed_width_fraction,-0.14019245875267405,-0.14019245875267405,-0.14019245875267405,-0.14019245875267405,0
JERC,hourly_0.50,hourly_0.75,abs_resid_lag24,2.1479837650884015e-05,-0.0023976257159777914,0.00412271854146995,2.1479837650884015e-05,0
JERC,hourly_0.50,hourly_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,hourly_1.00,mean_acceptance,-0.05450390625000001,-0.05486328125000001,0.011521484374999988,-0.05450390625000001,0
JERC,hourly_0.50,hourly_1.00,saturation,0.0,-0.0007890625,0.0,0.0,0
JERC,hourly_0.50,hourly_1.00,min_steps_per_tau,-0.3412478605374716,0.4968676993030634,0.5725941533665182,0.4968676993030634,0
JERC,hourly_0.50,hourly_1.00,max_cross_seed_width_fraction,-0.550934194770331,-0.550934194770331,-0.550934194770331,-0.550934194770331,0
JERC,hourly_0.50,hourly_1.00,abs_resid_lag24,-0.0012703860875412643,-0.0027745802237042483,0.0026576378691927083,-0.0012703860875412643,0
JERC,hourly_0.50,hourly_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_0.50,mean_acceptance,0.08005078125,0.074375,0.083578125,0.08005078125,1
JERC,hourly_0.50,daily_0.50,saturation,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_0.50,min_steps_per_tau,-0.4001945771391071,-0.032973577797235976,0.04278890543990066,-0.032973577797235976,0
JERC,hourly_0.50,daily_0.50,max_cross_seed_width_fraction,0.23732533627036673,0.23732533627036673,0.23732533627036673,0.23732533627036673,0
JERC,hourly_0.50,daily_0.50,abs_resid_lag24,-0.0020778002968492304,-0.002279565458302213,0.0002322597316432029,-0.0020778002968492304,0
JERC,hourly_0.50,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_0.75,mean_acceptance,0.11086718749999999,0.084849609375,0.084341796875,0.084849609375,1
JERC,hourly_0.50,daily_0.75,saturation,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_0.75,min_steps_per_tau,-0.4266661447689284,0.5241678974210888,-0.3649993165440524,-0.3649993165440524,0
JERC,hourly_0.50,daily_0.75,max_cross_seed_width_fraction,0.2635027807478266,0.2635027807478266,0.2635027807478266,0.2635027807478266,0
JERC,hourly_0.50,daily_0.75,abs_resid_lag24,-0.004540279935617453,-0.002257988158154034,3.2756387529309094e-05,-0.002257988158154034,0
JERC,hourly_0.50,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_1.00,mean_acceptance,0.11268359374999999,0.086412109375,0.090654296875,0.090654296875,1
JERC,hourly_0.50,daily_1.00,saturation,0.0,0.0,0.0,0.0,0
JERC,hourly_0.50,daily_1.00,min_steps_per_tau,-0.37189092452823047,0.3579485023348319,-0.24088208210680762,-0.24088208210680762,0
JERC,hourly_0.50,daily_1.00,max_cross_seed_width_fraction,0.23296764464292594,0.23296764464292594,0.23296764464292594,0.23296764464292594,0
JERC,hourly_0.50,daily_1.00,abs_resid_lag24,-0.004523571219648415,-0.004455533485746788,0.00034758427761516497,-0.004455533485746788,0
JERC,hourly_0.50,daily_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.75,hourly_0.50,mean_acceptance,-0.031876953124999996,0.12168554687500002,0.15621484375000003,0.12168554687500002,0
JERC,hourly_0.75,hourly_0.50,saturation,0.0,0.00270703125,0.0,0.0,0
JERC,hourly_0.75,hourly_0.50,min_steps_per_tau,-0.8916665467684375,1.7250914461347655,-0.0848304813538654,-0.0848304813538654,0
JERC,hourly_0.75,hourly_0.50,max_cross_seed_width_fraction,0.14019245875267405,0.14019245875267405,0.14019245875267405,0.14019245875267405,0
JERC,hourly_0.75,hourly_0.50,abs_resid_lag24,-2.1479837650884015e-05,0.0023976257159777914,-0.00412271854146995,-2.1479837650884015e-05,0
JERC,hourly_0.75,hourly_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.75,hourly_1.00,mean_acceptance,-0.08638085937500001,0.06682226562500002,0.167736328125,0.06682226562500002,0
JERC,hourly_0.75,hourly_1.00,saturation,0.0,0.0019179687499999998,0.0,0.0,0
JERC,hourly_0.75,hourly_1.00,min_steps_per_tau,-1.232914407305909,2.221959145437829,0.4877636720126528,0.4877636720126528,0
JERC,hourly_0.75,hourly_1.00,max_cross_seed_width_fraction,-0.41074173601765696,-0.41074173601765696,-0.41074173601765696,-0.41074173601765696,0
JERC,hourly_0.75,hourly_1.00,abs_resid_lag24,-0.0012918659251921483,-0.0003769545077264569,-0.0014650806722772414,-0.0012918659251921483,0
JERC,hourly_0.75,hourly_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.75,daily_0.50,mean_acceptance,0.048173828125,0.19606054687500002,0.23979296875000003,0.19606054687500002,1
JERC,hourly_0.75,daily_0.50,saturation,0.0,0.00270703125,0.0,0.0,0
JERC,hourly_0.75,daily_0.50,min_steps_per_tau,-1.2918611239075446,1.6921178683375295,-0.042041575913964735,-0.042041575913964735,0
JERC,hourly_0.75,daily_0.50,max_cross_seed_width_fraction,0.3775177950230408,0.3775177950230408,0.3775177950230408,0.3775177950230408,0
JERC,hourly_0.75,daily_0.50,abs_resid_lag24,-0.0020992801345001144,0.00011806025767557848,-0.0038904588098267467,-0.0020992801345001144,0
JERC,hourly_0.75,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.75,daily_0.75,mean_acceptance,0.078990234375,0.20653515625000002,0.240556640625,0.20653515625000002,1
JERC,hourly_0.75,daily_0.75,saturation,0.0,0.00270703125,0.0,0.0,0
JERC,hourly_0.75,daily_0.75,min_steps_per_tau,-1.3183326915373659,2.2492593435558543,-0.44982979789791777,-0.44982979789791777,0
JERC,hourly_0.75,daily_0.75,max_cross_seed_width_fraction,0.4036952395005007,0.4036952395005007,0.4036952395005007,0.4036952395005007,0
JERC,hourly_0.75,daily_0.75,abs_resid_lag24,-0.004561759773268337,0.00013963755782375742,-0.0040899621539406406,-0.0040899621539406406,0
JERC,hourly_0.75,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_0.75,daily_1.00,mean_acceptance,0.080806640625,0.20809765625,0.246869140625,0.20809765625,1
JERC,hourly_0.75,daily_1.00,saturation,0.0,0.00270703125,0.0,0.0,0
JERC,hourly_0.75,daily_1.00,min_steps_per_tau,-1.263557471296668,2.0830399484695974,-0.325712563460673,-0.325712563460673,0
JERC,hourly_0.75,daily_1.00,max_cross_seed_width_fraction,0.3731601033956,0.3731601033956,0.3731601033956,0.3731601033956,0
JERC,hourly_0.75,daily_1.00,abs_resid_lag24,-0.004545051057299299,-0.0020579077697689963,-0.0037751342638547847,-0.0037751342638547847,0
JERC,hourly_0.75,daily_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_1.00,hourly_0.50,mean_acceptance,0.05450390625000001,0.05486328125000001,-0.011521484374999988,0.05450390625000001,0
JERC,hourly_1.00,hourly_0.50,saturation,0.0,0.0007890625,0.0,0.0,0
JERC,hourly_1.00,hourly_0.50,min_steps_per_tau,0.3412478605374716,-0.4968676993030634,-0.5725941533665182,-0.4968676993030634,0
JERC,hourly_1.00,hourly_0.50,max_cross_seed_width_fraction,0.550934194770331,0.550934194770331,0.550934194770331,0.550934194770331,0
JERC,hourly_1.00,hourly_0.50,abs_resid_lag24,0.0012703860875412643,0.0027745802237042483,-0.0026576378691927083,0.0012703860875412643,0
JERC,hourly_1.00,hourly_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_1.00,hourly_0.75,mean_acceptance,0.08638085937500001,-0.06682226562500002,-0.167736328125,-0.06682226562500002,0
JERC,hourly_1.00,hourly_0.75,saturation,0.0,-0.0019179687499999998,0.0,0.0,0
JERC,hourly_1.00,hourly_0.75,min_steps_per_tau,1.232914407305909,-2.221959145437829,-0.4877636720126528,-0.4877636720126528,0
JERC,hourly_1.00,hourly_0.75,max_cross_seed_width_fraction,0.41074173601765696,0.41074173601765696,0.41074173601765696,0.41074173601765696,0
JERC,hourly_1.00,hourly_0.75,abs_resid_lag24,0.0012918659251921483,0.0003769545077264569,0.0014650806722772414,0.0012918659251921483,0
JERC,hourly_1.00,hourly_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_1.00,daily_0.50,mean_acceptance,0.1345546875,0.12923828125,0.072056640625,0.12923828125,1
JERC,hourly_1.00,daily_0.50,saturation,0.0,0.0007890625,0.0,0.0,0
JERC,hourly_1.00,daily_0.50,min_steps_per_tau,-0.05894671660163553,-0.5298412771002994,-0.5298052479266175,-0.5298052479266175,0
JERC,hourly_1.00,daily_0.50,max_cross_seed_width_fraction,0.7882595310406977,0.7882595310406977,0.7882595310406977,0.7882595310406977,0
JERC,hourly_1.00,daily_0.50,abs_resid_lag24,-0.0008074142093079661,0.0004950147654020354,-0.0024253781375495054,-0.0008074142093079661,0
JERC,hourly_1.00,daily_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_1.00,daily_0.75,mean_acceptance,0.16537109375,0.139712890625,0.07282031250000001,0.139712890625,1
JERC,hourly_1.00,daily_0.75,saturation,0.0,0.0007890625,0.0,0.0,0
JERC,hourly_1.00,daily_0.75,min_steps_per_tau,-0.08541828423145681,0.02730019811802542,-0.9375934699105706,-0.08541828423145681,0
JERC,hourly_1.00,daily_0.75,max_cross_seed_width_fraction,0.8144369755181576,0.8144369755181576,0.8144369755181576,0.8144369755181576,0
JERC,hourly_1.00,daily_0.75,abs_resid_lag24,-0.0032698938480761885,0.0005165920655502143,-0.002624881481663399,-0.002624881481663399,0
JERC,hourly_1.00,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,hourly_1.00,daily_1.00,mean_acceptance,0.1671875,0.141275390625,0.07913281250000001,0.141275390625,1
JERC,hourly_1.00,daily_1.00,saturation,0.0,0.0007890625,0.0,0.0,0
JERC,hourly_1.00,daily_1.00,min_steps_per_tau,-0.03064306399075889,-0.13891919696823152,-0.8134762354733258,-0.13891919696823152,0
JERC,hourly_1.00,daily_1.00,max_cross_seed_width_fraction,0.783901839413257,0.783901839413257,0.783901839413257,0.783901839413257,0
JERC,hourly_1.00,daily_1.00,abs_resid_lag24,-0.0032531851321071503,-0.0016809532620425394,-0.0023100535915775433,-0.0023100535915775433,0
JERC,hourly_1.00,daily_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,hourly_0.50,mean_acceptance,-0.08005078125,-0.074375,-0.083578125,-0.08005078125,-1
JERC,daily_0.50,hourly_0.50,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,hourly_0.50,min_steps_per_tau,0.4001945771391071,0.032973577797235976,-0.04278890543990066,0.032973577797235976,0
JERC,daily_0.50,hourly_0.50,max_cross_seed_width_fraction,-0.23732533627036673,-0.23732533627036673,-0.23732533627036673,-0.23732533627036673,0
JERC,daily_0.50,hourly_0.50,abs_resid_lag24,0.0020778002968492304,0.002279565458302213,-0.0002322597316432029,0.0020778002968492304,0
JERC,daily_0.50,hourly_0.50,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,hourly_0.75,mean_acceptance,-0.048173828125,-0.19606054687500002,-0.23979296875000003,-0.19606054687500002,-1
JERC,daily_0.50,hourly_0.75,saturation,0.0,-0.00270703125,0.0,0.0,0
JERC,daily_0.50,hourly_0.75,min_steps_per_tau,1.2918611239075446,-1.6921178683375295,0.042041575913964735,0.042041575913964735,0
JERC,daily_0.50,hourly_0.75,max_cross_seed_width_fraction,-0.3775177950230408,-0.3775177950230408,-0.3775177950230408,-0.3775177950230408,0
JERC,daily_0.50,hourly_0.75,abs_resid_lag24,0.0020992801345001144,-0.00011806025767557848,0.0038904588098267467,0.0020992801345001144,0
JERC,daily_0.50,hourly_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,hourly_1.00,mean_acceptance,-0.1345546875,-0.12923828125,-0.072056640625,-0.12923828125,-1
JERC,daily_0.50,hourly_1.00,saturation,0.0,-0.0007890625,0.0,0.0,0
JERC,daily_0.50,hourly_1.00,min_steps_per_tau,0.05894671660163553,0.5298412771002994,0.5298052479266175,0.5298052479266175,0
JERC,daily_0.50,hourly_1.00,max_cross_seed_width_fraction,-0.7882595310406977,-0.7882595310406977,-0.7882595310406977,-0.7882595310406977,0
JERC,daily_0.50,hourly_1.00,abs_resid_lag24,0.0008074142093079661,-0.0004950147654020354,0.0024253781375495054,0.0008074142093079661,0
JERC,daily_0.50,hourly_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,daily_0.75,mean_acceptance,0.030816406249999994,0.010474609375000003,0.000763671875,0.010474609375000003,0
JERC,daily_0.50,daily_0.75,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,daily_0.75,min_steps_per_tau,-0.02647156762982128,0.5571414752183248,-0.40778822198395304,-0.02647156762982128,0
JERC,daily_0.50,daily_0.75,max_cross_seed_width_fraction,0.0261774444774599,0.0261774444774599,0.0261774444774599,0.0261774444774599,0
JERC,daily_0.50,daily_0.75,abs_resid_lag24,-0.0024624796387682224,2.1577300148178935e-05,-0.0001995033441138938,-0.0001995033441138938,0
JERC,daily_0.50,daily_0.75,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,daily_1.00,mean_acceptance,0.0326328125,0.012037109375000002,0.007076171874999999,0.012037109375000002,0
JERC,daily_0.50,daily_1.00,saturation,0.0,0.0,0.0,0.0,0
JERC,daily_0.50,daily_1.00,min_steps_per_tau,0.02830365261087664,0.39092208013206786,-0.2836709875467083,0.02830365261087664,0
JERC,daily_0.50,daily_1.00,max_cross_seed_width_fraction,-0.004357691627440791,-0.004357691627440791,-0.004357691627440791,-0.004357691627440791,0
JERC,daily_0.50,daily_1.00,abs_resid_lag24,-0.002445770922799184,-0.0021759680274445747,0.00011532454597196207,-0.0021759680274445747,0
JERC,daily_0.50,daily_1.00,sigma_upper_edge,0.0,0.0,0.0,0.0,0
JERC,daily_0.75,hourly_0.50,mean_acceptance,-0.11086718749999999,-0.084849609375,-0.084341796875,-0.084849609375,-1
